subj,n_test,nll_actr,nll_fear,n_params_actr,n_params_fear,aic_actr,aic_fear,bic_actr,bic_fear,delta_aic,delta_bic,converged_actr,converged_fear,actr_c,actr_phi,actr_t0,actr_F,actr_tau,actr_s,fear_d,fear_w1,fear_t0,fear_F,fear_tau,fear_s
1529,136,264.57371533479017,262.78578611365333,3,3,535.1474306695803,531.5715722273067,543.8853953267885,540.3095368845148,-3.5758584422736703,-3.5758584422736703,True,True,0.7788853005062993,0.10363808073233363,0.3,1.081615901032172,-0.8,0.25,0.15235557007414324,1.0457783264131018,0.3,1.0772692919891111,-0.8,0.25
1530,163,219.7662839330084,216.05608960128518,3,3,445.5325678660168,438.11217920257036,454.8138184684371,447.39342980499066,-7.420388663446431,-7.420388663446431,True,True,0.6417085475660124,0.10000056790016974,0.3,0.8333278986156241,-0.8,0.25,0.11797095893666268,1.25576510431484,0.3,0.8951778021215312,-0.8,0.25
1532,113,252.74956571408742,256.0883113330686,3,3,511.49913142817485,518.1766226661372,519.6812948843119,526.3587861222742,6.677491237962329,6.677491237962272,True,True,0.9999994118858404,0.129117699664678,0.3,1.2892431041646022,-0.8,0.25,0.25963032378951495,1.7236278068309254,0.3,1.4327402519006622,-0.8,0.25
1535,159,158.20354094473745,160.32125884136428,3,3,322.4070818894749,326.64251768272857,331.6137944961356,335.84923028938925,4.235435793253657,4.235435793253657,True,True,0.264220082996827,0.10000052006330844,0.3,1.0035561117521599,-0.8,0.25,0.10000056529063331,1.4016710835153414,0.3,0.8772714982752977,-0.8,0.25
1536,121,1000268.5745948986,1000265.0793728516,3,3,2000543.1491897972,2000536.1587457033,2000551.536561434,2000544.54611734,-6.990444093942642,-6.990444093942642,True,True,0.9999999998655175,0.2077492673825156,0.3,0.8065989871656083,-0.8,0.25,0.4597714434976883,2.2721784250684753,0.3,0.8277216201948492,-0.8,0.25
1540,99,164.33018778892148,163.14464325595,3,3,334.66037557784296,332.2892865119,342.4457351282467,340.07464606230377,-2.3710890659429538,-2.3710890659429538,True,True,0.3991554944601089,0.10000057826235573,0.3,1.2165373033109965,-0.8,0.25,0.10000053052705694,1.2498152692071687,0.3,1.2522804362491797,-0.8,0.25
1542,109,222.81700775259327,220.13874687768018,3,3,451.63401550518654,446.27749375536035,459.70805915187395,454.35153740204777,-5.356521749826186,-5.356521749826186,True,True,0.8553282142140826,0.16326930104627688,0.3,0.9565555061445087,-0.8,0.25,0.27562852670049937,1.5418420298123765,0.3,1.0342010986998036,-0.8,0.25
1552,91,149.17397772574319,147.64711488726996,3,3,304.34795545148637,301.29422977453993,311.8805339710369,308.8268082940905,-3.053725676946442,-3.053725676946442,True,True,0.9641822607875472,0.10000056248766609,0.3,0.9260505363274077,-0.8,0.25,0.15448140499269433,1.488592883846754,0.3,1.1224122441902369,-0.8,0.25
1557,124,240.3585547184074,240.6578372157273,3,3,486.7171094368148,487.3156744314546,495.1779541336299,495.77651912826974,0.5985649946398439,0.5985649946398439,True,True,0.6594201209217737,0.12192569294172938,0.3,1.1668713265616566,-0.8,0.25,0.16956923528068052,1.220410711221022,0.3,1.191646476727429,-0.8,0.25
29212,158,250.49726075510162,244.51550879118025,3,3,506.99452151020324,495.0310175823605,516.1823066092842,504.2188026814414,-11.963503927842737,-11.963503927842794,True,True,0.39228895097068633,0.17570259963130622,0.3,0.8700450896560707,-0.8,0.25,0.20160686509726383,1.2028588041121249,0.3,0.8035262263106793,-0.8,0.25
29220,83,162.35727131103272,162.96541499013983,3,3,330.71454262206544,331.93082998027967,337.9710644454552,339.18735180366946,1.216287358214231,1.216287358214231,True,True,0.43123345549844033,0.16048819808097403,0.3,1.0535102061761594,-0.8,0.25,0.1706337677054735,1.113526138207628,0.3,1.0452100961121813,-0.8,0.25
29221,149,254.16629884125024,249.94043404785944,3,3,514.3325976825005,505.8808680957189,523.3444366003368,514.8927070135553,-8.451729586781596,-8.45172958678154,True,True,0.9394191753890703,0.10000057379814625,0.3,0.9224740371695338,-0.8,0.25,0.14978752406123505,1.2087516357055752,0.3,1.0119562145294858,-0.8,0.25
29227,85,158.49736060991995,155.02733285995842,3,3,322.9947212198399,316.05466571991684,330.3226749893108,323.38261948938776,-6.940055499923062,-6.940055499923062,True,True,0.6571594500959486,0.10000056529063331,0.3,1.4551963698184205,-0.8,0.25,0.1335022773472788,1.4005672003531635,0.3,1.499999999999832,-0.8,0.25
29230,194,216.58957166971297,208.44306813672796,3,3,439.17914333942593,422.8861362734559,448.98271781661595,432.68971075064593,-16.293007065970016,-16.293007065970016,True,True,0.5916347821007424,0.10412977362449595,0.3,0.7726676201711584,-0.8,0.25,0.17310313433943136,1.3553672084204569,0.3,0.7269260566748675,-0.8,0.25
29245,73,100.12331525674774,97.47515149915489,3,3,206.2466305134955,200.95030299830978,213.11800883694067,207.82168132175497,-5.296327515185709,-5.296327515185709,True,True,0.25642614728201857,0.10000067789706048,0.3,1.1796769230522588,-0.8,0.25,0.100000000000285,1.698811504868489,0.3,1.4999996621528802,-0.8,0.25
29280,73,143.07903834363196,142.79014653467814,3,3,292.15807668726393,291.5802930693563,299.0294550107091,298.4516713928015,-0.5777836179076417,-0.5777836179076417,True,True,0.6692866850892286,0.1000001718655404,0.3,1.4999994346423144,-0.8,0.25,0.1367752905988903,1.213970570194877,0.3,1.4999996499240584,-0.8,0.25
29281,96,158.19076914902536,160.88339890864333,3,3,322.3815382980507,327.76679781728666,330.07458287245424,335.4598423916902,5.3852595192359445,5.3852595192359445,True,True,0.31087865194533854,0.10000000000020497,0.3,1.423975170064087,-0.8,0.25,0.10000056529063331,1.164259780497321,0.3,1.320808790728327,-0.8,0.25
29303,127,233.0772329576469,228.54622386166508,3,3,472.1544659152938,463.09244772333017,480.6870271746696,471.62500898270594,-9.06201819196366,-9.06201819196366,True,True,0.7142849816697724,0.10000066957157899,0.3,0.9572939011053085,-0.8,0.25,0.11665469972132125,0.8111614815066852,0.3,0.9140889952578235,-0.8,0.25
29305,115,157.23127856056968,156.5618508060048,3,3,320.46255712113935,319.1237016120096,328.6973535062291,327.35849799709933,-1.3388555091297576,-1.3388555091297576,True,True,0.4125717008828035,0.10000000000028744,0.3,1.1137886715852383,-0.8,0.25,0.10000000000033966,1.2517575654174442,0.3,1.1406402254848225,-0.8,0.25
29306,172,211.5138530730552,200.115562559644,3,3,429.0277061461104,406.231125119288,438.47018957655075,415.6736085497283,-22.796581026822423,-22.796581026822423,True,True,0.4506052219918891,0.10000056529063331,0.3,1.0446079640877715,-0.8,0.25,0.10000000000030872,1.678081703002306,0.3,1.2263442597249647,-0.8,0.25
29307,104,143.00112471873535,139.07062660223698,3,3,292.0022494374707,284.14125320447397,299.93542213489485,292.0744259018981,-7.86099623299674,-7.86099623299674,True,True,0.36594754452330297,0.10000051694203847,0.3,1.3447276965056392,-0.8,0.25,0.10000056529093714,1.4906132302041153,0.3,1.499999999999809,-0.8,0.25
29310,75,177.67800511106856,177.07067788899647,3,3,361.3560102221371,360.14135577799294,368.308474562746,367.09382011860185,-1.2146544441441733,-1.2146544441441733,True,True,0.48949654176127927,0.17249072666235593,0.3,1.162224179009722,-0.8,0.25,0.19178160633656077,1.2036084549080805,0.3,1.2219707843335355,-0.8,0.25
29318,101,210.63305379375603,207.4955181145597,3,3,427.26610758751207,420.9910362291194,435.11146913803583,428.83639777964316,-6.275071358392665,-6.275071358392665,True,True,0.7856735514890386,0.10969142517509252,0.3,1.3501545851548322,-0.8,0.25,0.21904606134393564,1.5372424536620266,0.3,1.3841199568841784,-0.8,0.25
29326,132,257.360707329851,261.00046029191714,3,3,520.721414659702,528.0009205838343,529.369820427461,536.6493263515933,7.279505924132309,7.279505924132309,True,True,0.14178206870979568,0.2685041402546437,0.3,1.0331458846203823,-0.8,0.25,0.17088080154979804,0.8560742301112545,0.3,0.9550525573060817,-0.8,0.25
29328,115,172.11849728693468,163.37420718981477,3,3,350.23699457386937,332.74841437962954,358.4717909589591,340.9832107647193,-17.48858019423983,-17.48858019423983,True,True,0.49256575893774285,0.10000056529063331,0.3,1.1605466116360137,-0.8,0.25,0.125886834579255,1.8543086516094018,0.3,1.4999996129243742,-0.8,0.25
