subj,n_test,nll_actr,nll_fear,n_params_actr,n_params_fear,aic_actr,aic_fear,bic_actr,bic_fear,delta_aic,delta_bic,converged_actr,converged_fear,actr_c,actr_phi,actr_t0,actr_F,actr_tau,actr_s,fear_d,fear_w1,fear_t0,fear_F,fear_tau,fear_s
1501,125,256.3615047186866,253.9003745948024,3,3,518.7230094373732,513.8007491896049,527.2079506492801,522.2856904015117,-4.9222602477683495,-4.9222602477683495,True,True,0.8709010111786102,0.11321138105645326,0.5135267149074613,1.0,-0.8,0.25,0.21602753788372453,1.4319983530904405,0.5363072748652006,1.0,-0.8,0.25
1502,156,235.11165344718376,234.12030142057353,3,3,476.2233068943675,474.24060284114705,485.37287491611613,483.3901708628957,-1.9827040532204592,-1.9827040532204592,True,True,0.38650125449594347,0.11761613647734134,0.3479698535580917,1.0,-0.8,0.25,0.10000056529063331,1.0270629323196512,0.30353112045521424,1.0,-0.8,0.25
1503,173,256.7096728827905,252.65648188913607,3,3,519.419345765581,511.31296377827215,528.8792205490744,520.7728385617655,-8.106381987308907,-8.10638198730885,True,True,0.5382934126066337,0.11636381640851891,0.19462739743770946,1.0,-0.8,0.25,0.12246033475419535,1.0250983004804035,0.19255377200745816,1.0,-0.8,0.25
1504,102,241.03220421175595,239.4413760360787,3,3,488.0644084235119,484.8827520721574,495.9393268633647,492.75767051201024,-3.1816563513544907,-3.1816563513544907,True,True,0.530417318111605,0.2704275320431135,0.49396258345497907,1.0,-0.8,0.25,0.32800917149232517,1.0989475516900966,0.5187632059784134,1.0,-0.8,0.25
1505,64,84.65929286599025,80.45982563948243,3,3,175.3185857319805,166.91965127896486,181.79523498205953,173.39630052904388,-8.398934453015642,-8.398934453015642,True,True,0.38863125204282156,0.10000000000019828,0.5714483111793796,1.0,-0.8,0.25,0.143927820559999,1.607493809875154,0.5861499999997782,1.0,-0.8,0.25
1509,86,182.0159221054628,180.2593638177782,3,3,370.0318442109256,366.5187276355564,377.3948860996861,373.8817695243169,-3.5131165753692244,-3.5131165753692244,True,True,0.932388510949754,0.10900995685608,0.419400040664383,1.0,-0.8,0.25,0.20662323249608824,1.3968017151579013,0.44858994344948505,1.0,-0.8,0.25
1512,120,236.33540488097225,236.50298746502622,3,3,478.6708097619445,479.00597493005245,487.0332849902906,487.36845015839856,0.33516516810794883,0.33516516810794883,True,True,0.29861740988076,0.29267695743912214,0.4524101110792782,1.0,-0.8,0.25,0.2537908634744049,0.8238902802232735,0.45496628608946854,1.0,-0.8,0.25
1517,75,212.75544384189436,203.22644910376738,3,3,431.5108876837887,412.45289820753476,438.46335202439764,419.40536254814367,-19.057989476253965,-19.057989476253965,True,True,0.9441847735175386,0.15690247461964094,0.5891001191674333,1.0,-0.8,0.25,0.3971947551174041,3.009473635607392,0.6740559836143686,1.0,-0.8,0.25
1518,74,113.44359462055247,110.00120644352369,3,3,232.88718924110495,226.00241288704737,239.79938452071747,232.9146081666599,-6.884776354057578,-6.884776354057578,True,True,0.5098888796672495,0.10000056529063331,0.33328816736549255,1.0,-0.8,0.25,0.14389155162186998,1.4983794732116813,0.3472833604907562,1.0,-0.8,0.25
1521,112,245.38998169149534,247.7752733592753,3,3,496.7799633829907,501.5505467185506,504.935459996876,509.7060433324359,4.770583335559934,4.770583335559934,True,True,0.9999999999997843,0.1169465170276457,0.2574721013509196,1.0,-0.8,0.25,0.19319491536912003,1.019842641162669,0.25858311759808905,1.0,-0.8,0.25
