subj,n_test,nll_actr,nll_fear,n_params_actr,n_params_fear,aic_actr,aic_fear,bic_actr,bic_fear,delta_aic,delta_bic,converged_actr,converged_fear,actr_c,actr_phi,actr_t0,actr_F,actr_tau,actr_s,fear_d,fear_w1,fear_t0,fear_F,fear_tau,fear_s
29280,73,146.7783852284563,148.19294773742646,3,3,299.5567704569126,302.38589547485293,306.4281487803578,309.2572737982981,2.829125017940328,2.829125017940328,True,True,0.8997964707911373,0.1434262159440832,0.3,1.0,-0.8,0.17406166919429752,0.17258417649936197,0.9805646815231582,0.3,1.0,-0.8,0.1737289583607382
29281,96,154.18545308638522,153.68757519746498,3,3,314.37090617277045,313.37515039492996,322.063950747174,321.0681949693335,-0.9957557778404862,-0.9957557778404862,True,True,0.3680743327924901,0.158418345845697,0.3,1.0,-0.8,0.17152612573120135,0.10000056529063331,0.8272425503858374,0.3,1.0,-0.8,0.1729702629387805
29303,127,233.16406775050967,228.60107104638956,3,3,472.32813550101935,463.2021420927791,480.8606967603951,471.7347033521549,-9.12599340824022,-9.12599340824022,True,True,0.6754324478160636,0.10000056529063331,0.3,1.0,-0.8,0.24629166799756821,0.10000056529063331,0.8094151316073962,0.3,1.0,-0.8,0.23494474409630878
29305,115,140.60331106539675,141.41519230768694,3,3,287.2066221307935,288.8303846153739,295.44141851588324,297.0651810004636,1.623762484580368,1.623762484580368,True,True,0.5839756839068503,0.10000000000032393,0.3,1.0,-0.8,0.15937214617563447,0.10000056529063331,1.0733885270868664,0.3,1.0,-0.8,0.1646268378849409
29306,172,197.60120984391202,186.51421638793497,3,3,401.20241968782403,379.02843277586993,410.6449031182644,388.4709162063103,-22.173986911954103,-22.173986911954103,True,True,0.5358300616697398,0.10000056529063331,0.3,1.0,-0.8,0.18076711339752424,0.10000056529063331,1.3588035826565965,0.3,1.0,-0.8,0.1799558543932589
29307,104,116.05298963681882,114.16274384357867,3,3,238.10597927363764,234.32548768715733,246.03915197106176,242.25866038458145,-3.7804915864803093,-3.7804915864803093,True,True,0.8411776065408479,0.1037934036357614,0.3,1.0,-0.8,0.12687501993128522,0.10000059258762888,0.9585545128395256,0.3,1.0,-0.8,0.12758860484658152
29310,75,178.51955570455638,178.77376726625226,3,3,363.03911140911276,363.5475345325045,369.9915757497217,370.49999887311344,0.5084231233917649,0.5084231233917649,True,True,0.5050036410252354,0.18365486301395142,0.3,1.0,-0.8,0.2576616746697428,0.21428859624714203,1.1987952331869842,0.3,1.0,-0.8,0.2633031768649099
29318,101,211.41708437983033,207.5832113101215,3,3,428.83416875966066,421.166422620243,436.6795303101844,429.01178417076676,-7.667746139417659,-7.667746139417659,True,True,0.9372926098529953,0.1405775551834014,0.3,1.0,-0.8,0.19680794604713223,0.25426465130195963,1.418301537601618,0.3,1.0,-0.8,0.18608736684524885
29326,132,256.2847873890356,260.58328170039744,3,3,518.5695747780712,527.1665634007949,527.2179805458303,535.814969168554,8.596988622723643,8.596988622723643,True,True,0.1511788435064998,0.2717829322410286,0.3,1.0,-0.8,0.22541439468015764,0.15847098567987364,0.8406554248261775,0.3,1.0,-0.8,0.23270048634754195
29328,115,156.66159827423107,152.4302057262876,3,3,319.32319654846214,310.8604114525752,327.5579929335519,319.09520783766493,-8.462785095886943,-8.462785095886943,True,True,0.8026604691407716,0.10000000000030718,0.3,1.0,-0.8,0.15979849755233985,0.12652565020494644,1.2514744950600285,0.3,1.0,-0.8,0.15691971355205664
