subj,n_test,nll_actr,nll_fear,n_params_actr,n_params_fear,aic_actr,aic_fear,bic_actr,bic_fear,delta_aic,delta_bic,converged_actr,converged_fear,actr_c,actr_phi,actr_t0,actr_F,actr_tau,actr_s,fear_d,fear_w1,fear_t0,fear_F,fear_tau,fear_s
1530,163,194.35226224201898,190.95961330116418,5,5,398.70452448403796,391.91922660232837,414.1732754880718,407.3879776063622,-6.785297881709596,-6.785297881709596,True,True,0.6823091460368763,0.10000000133993031,0.646812353549568,0.5000005363732047,-0.9025649151854117,0.25,0.14433995753219578,1.337269497738646,0.6525089429240869,0.5000000000000963,-0.8673054833264365,0.25
1532,113,244.68510849287014,245.51784733531227,5,5,499.3702169857403,501.03569467062454,513.007156079302,514.6726337641862,1.6654776848842516,1.6654776848841948,True,True,0.9999999999999999,0.10000056529063615,0.7143242183495275,1.051158316399323,-0.6679305898380962,0.25,0.25286111202761713,2.6805929955925496,0.743776009043529,1.4999996058393072,-0.36181164749505745,0.25
1535,159,110.005803403546,120.20417304667403,5,5,230.011606807092,250.40834609334806,245.35612781819316,265.7528671044492,20.396739286256064,20.396739286256036,True,True,0.19209352373630773,0.10000035623893941,0.7304519919805117,0.5000000000002385,-0.9173818227304619,0.25,0.10000056529063209,1.7231873348798927,0.7103405019260296,0.500000002139594,-0.6887460304054979,0.25
1536,121,269.66667551734247,265.16746502168695,5,5,549.3333510346849,540.3349300433739,563.3123037626686,554.3138827713576,-8.998420991311036,-8.998420991311036,True,True,0.9999993996643911,0.2253836023347036,0.19854617378267822,0.8007132012899552,-0.8513202108939694,0.25,0.37477295601069616,3.133541007571417,0.21220269273005027,1.4999999999999276,-0.23973703670239407,0.25
1540,99,160.32124845328906,160.59350913918823,5,5,330.6424969065781,331.18701827837646,343.61809615725105,344.1626175290494,0.5445213717983393,0.5445213717983393,True,True,0.3523801676956601,0.2542176718413993,0.39433276672060935,0.7085005911167079,-1.4336011793753534,0.25,0.12842411311278745,0.5628509190844139,0.39320282360151426,0.5000000019131402,-1.6786584940115685,0.25
1542,109,218.1535707967936,215.1888637379302,5,5,446.3071415935872,440.3777274758604,459.76388100473287,453.8344668870061,-5.929414117726765,-5.929414117726765,True,True,0.9445074253954756,0.21631939098094477,0.5142152565664376,0.6658790540517046,-1.0190340065798356,0.25,0.24601368521704858,2.27324205063027,0.5158843620184989,1.3593597124799979,-0.31576958274823247,0.25
1552,91,133.27448122522236,131.80291582633023,5,5,276.5489624504447,273.60583165266047,289.103259983029,286.1601291852447,-2.9431307977842494,-2.9431307977842494,True,True,0.9999993366411452,0.12076601736990283,0.7635052647409828,0.5000005363459141,-1.0179645492695264,0.25,0.16252791570989128,3.5387638149941205,0.7767876892556568,1.4043418794919225,-1.0443576707757983e-09,0.25
1557,124,238.80433020605287,239.00435144847845,5,5,487.60866041210573,488.0087028969569,501.7100682401309,502.11011072498206,0.4000424848511557,0.4000424848511557,True,True,0.6669176710604,0.1271340031061196,0.3844070110765174,1.0762349275333327,-0.8231500322522359,0.25,0.15265841552882847,1.506583660874812,0.3844696685034487,1.444542672500447,-0.5314375863894755,0.25
29212,158,237.80511688541594,231.87986726400374,5,5,485.6102337708319,473.75973452800747,500.9232089359667,489.0727096931423,-11.850499242824412,-11.850499242824412,True,True,0.454837465364423,0.262511166096631,0.5205497957550458,0.5000005368106617,-1.197959510787545,0.25,0.23481599407893833,1.0588230605365612,0.5185119111946251,0.5000000000003484,-1.078454919137189,0.25
29220,83,156.68108417945845,157.6171617127634,5,5,323.3621683589169,325.2343234255268,335.4563713978999,337.32852646450976,1.8721550666098778,1.8721550666098778,True,True,0.296580958166224,0.3090667055020557,0.5856124344666953,0.5523446119471869,-1.2600758285368643,0.25,0.2168526822860122,0.7631521903912046,0.5818950760441782,0.5000005076442859,-1.333568967876433,0.25
29221,149,249.20566889119112,245.2020762496927,5,5,508.41133778238225,500.4041524993854,523.4310693121096,515.4238840291127,-8.00718528299683,-8.00718528299683,True,True,1.0,0.10000056860671402,0.4625449137207161,0.7715680748949333,-0.8739509160797668,0.25,0.11741691144969764,1.9472801748903894,0.4619974084580171,1.4997961673717828,-0.22430259870343033,0.25
29227,85,149.47242856994214,148.26608532615933,5,5,308.9448571398843,306.53217065231865,321.1581134223359,318.74542693477025,-2.4126864875656224,-2.4126864875656224,True,True,0.9999993429872084,0.1000000000000041,0.6564241919422817,1.045075152245983,-1.1397737097182332,0.25,0.13710655762570717,1.7497657683775774,0.6632234472651217,1.499999535441495,-0.8145333252139333,0.25
29230,194,195.6659192786344,189.71029781093452,5,5,401.3318385572688,389.42059562186904,417.6711293525854,405.75988641718567,-11.911242935399741,-11.911242935399741,True,True,0.6253642274060383,0.19042462647221803,0.44649951157611456,0.5000005355012598,-1.1869083877783433,0.25,0.19529393355749497,1.215369827266827,0.44649999999970946,0.5000005362116988,-1.0162006074469332,0.25
29245,73,88.67755386584562,89.83370335508086,5,5,187.35510773169125,189.6674067101617,198.8074049374332,201.11970391590367,2.3122989784704657,2.3122989784704657,True,True,0.23505386076877943,0.2598051024796538,0.6224330436557276,0.5000005363445932,-1.8166944641756264,0.25,0.10000050717796778,1.5975729510974734,0.6201341140733824,1.056031090029659,-1.0560770796662853,0.25
29280,73,132.66880542574017,132.4123297782506,5,5,275.33761085148035,274.8246595565012,286.7899080572223,286.2769567622432,-0.5129512949791319,-0.5129512949791319,True,True,0.9055985220046174,0.14035774913922477,0.9289989080019334,0.8335717266271301,-1.1711989629704749,0.25,0.14929693620592077,1.0344204617351493,0.9284435561722941,0.8301215818828382,-1.1773779350740423,0.25
29281,96,139.19570823176542,142.01592524323772,5,5,288.39141646353085,294.03185048647543,301.21315742087,306.8535914438146,5.640434022944589,5.640434022944589,True,True,0.3009137124673527,0.10000000034800954,0.9266178673078657,0.7598546448534939,-0.8547686777108425,0.25,0.10000056595761751,0.72598508262175,0.8964769815753884,0.5000005386050497,-1.2070619755705863,0.25
29303,127,227.57096977596666,223.668494754958,5,5,465.1419395519333,457.336989509916,479.36287498422627,471.55792494220896,-7.80495004201731,-7.80495004201731,True,True,0.4705149385707121,0.10000047876567326,0.46332222498708847,0.9229400737344925,-0.621828676719409,0.25,0.16003075123817317,0.5526678389579093,0.46622512068668115,0.5000000042327176,-1.230064686889288,0.25
29305,115,131.4826443350371,131.65835405244252,5,5,272.9652886700742,273.31670810488504,286.6899493118904,287.04136874670127,0.35141943481085036,0.35141943481085036,True,True,0.5302835617898449,0.10000000000001978,0.7859807898992771,0.5979047276397152,-0.9934044948437327,0.25,0.1000005652916575,0.905623166670865,0.7789429892551499,0.5000005234158886,-1.1152302065369508,0.25
29306,172,193.55030961925587,191.47100034750366,5,5,397.10061923851174,392.9420006950073,412.838091622579,408.67947307907457,-4.158618543504417,-4.158618543504417,True,True,0.9999994807960758,0.10000063017918416,0.40469958787296534,0.7100251952416761,-1.3898733767630038,0.25,0.1000005652905015,1.0377851379905185,0.4046999999997363,0.7041417710576395,-1.2638035917344819,0.25
29307,104,114.01722441145786,114.21658211239271,5,5,238.03444882291572,238.43316422478543,251.25640331862257,251.65511872049228,0.39871540186970833,0.39871540186970833,True,True,0.7004250280229486,0.2023387799197734,0.8046496232058269,0.5067391721002262,-1.6989593780816732,0.25,0.10475930889855378,0.7728473513849473,0.804649999999844,0.5000005360850006,-1.612361038303701,0.25
29310,75,177.1146569176348,176.19760162833563,5,5,364.2293138352696,362.39520325667127,375.8167544029511,373.9826438243528,-1.8341105785983132,-1.8341105785983132,True,True,0.4893740053524691,0.19179486462146692,0.4298676295766107,0.9946163884157716,-0.8687141014196033,0.25,0.1685004313855412,1.5238492187451445,0.4287416546723722,1.4999999999995524,-0.4583913639248537,0.25
29318,101,198.43544978371108,194.33715891936342,5,5,406.87089956742216,398.67431783872684,419.94650215162847,411.74992042293314,-8.196581728695321,-8.196581728695321,True,True,0.9999999999996784,0.27346312696637,0.836764275074008,0.5000005363253431,-1.5018390879937429,0.25,0.3063424014120578,1.1242978145726972,0.8283766916479142,0.5000005363445591,-1.4744897823463594,0.25
29326,132,248.41228281357866,253.84030784326882,5,5,506.8245656271573,517.6806156865376,521.2385752400892,532.0946252994695,10.856050059380323,10.856050059380323,True,True,0.03129463932591485,0.3613798757461505,0.625975104305059,0.6113876994951434,-1.048344517453517,0.25,0.17987636523807332,0.8465826350192341,0.6035694872234226,0.6741834870275154,-0.8463586312913859,0.25
29328,115,146.68998655953789,145.53115876217095,5,5,303.37997311907577,301.0623175243419,317.104633760892,314.7869781661581,-2.3176555947338784,-2.3176555947338784,True,True,0.9999993591237127,0.1806080457123997,0.6811494655127248,0.5000000034580164,-1.6601647653214966,0.25,0.17717018680530291,1.1045188732842801,0.681149465513373,0.5000000000000218,-1.6133787558596786,0.25
